s       |  code       |  functions       |  Mean
22       |  WALKING       |  tBodyGyro.mean...Y       |  -0.0962214852957692
22       |  WALKING       |  tBodyGyro.mean...Z       |  0.0682786579807692
22       |  WALKING       |  tBodyGyro.std...X       |  -0.266922786442308
22       |  WALKING       |  tBodyGyro.std...Y       |  -0.177829005211538
22       |  WALKING       |  tBodyGyro.std...Z       |  -0.3477386775
22       |  WALKING       |  tBodyGyroJerk.mean...X       |  -0.140108429556269
22       |  WALKING       |  tBodyGyroJerk.mean...Y       |  -0.0251604047825
22       |  WALKING       |  tBodyGyroJerk.mean...Z       |  -0.0508690640746154
22       |  WALKING       |  tBodyGyroJerk.std...X       |  -0.0855353661576923
22       |  WALKING       |  tBodyGyroJerk.std...Y       |  -0.248021908232692
22       |  WALKING       |  tBodyGyroJerk.std...Z       |  -0.391765859807692
22       |  WALKING       |  tBodyGyroJerkMag.mean..       |  -0.265171205538462
22       |  WALKING       |  tBodyGyroJerkMag.std..       |  -0.199065066042308
22       |  WALKING       |  tBodyGyroMag.mean..       |  -0.124671886782692
22       |  WALKING       |  tBodyGyroMag.std..       |  -0.135360733201923
22       |  WALKING       |  tGravityAcc.mean...X       |  0.958074096730769
22       |  WALKING       |  tGravityAcc.mean...Y       |  -0.224403178461538
22       |  WALKING       |  tGravityAcc.mean...Z       |  -0.00650779353607692
22       |  WALKING       |  tGravityAcc.std...X       |  -0.978909858653846
22       |  WALKING       |  tGravityAcc.std...Y       |  -0.959359128076923
22       |  WALKING       |  tGravityAcc.std...Z       |  -0.954151426538462
22       |  WALKING       |  tGravityAccMag.mean..       |  -0.0510779036076923
22       |  WALKING       |  tGravityAccMag.std..       |  -0.182740243134615
22       |  WALKING_DOWNSTAIRS       |  angle.X.gravityMean.       |  -0.785374324090909
22       |  WALKING_DOWNSTAIRS       |  angle.Y.gravityMean.       |  0.192447606060606
22       |  WALKING_DOWNSTAIRS       |  angle.Z.gravityMean.       |  0.0954165307587879
22       |  WALKING_DOWNSTAIRS       |  angle.tBodyAccJerkMean..gravityMean.       |  -0.065365404969697
22       |  WALKING_DOWNSTAIRS       |  angle.tBodyAccMean.gravity.       |  -0.0454879107727273
22       |  WALKING_DOWNSTAIRS       |  angle.tBodyGyroJerkMean.gravityMean.       |  -0.118082405034848
22       |  WALKING_DOWNSTAIRS       |  angle.tBodyGyroMean.gravityMean.       |  0.255163249439394
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.mean...X       |  0.066278710419697
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.mean...Y       |  0.0274472663181818
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.mean...Z       |  -0.0576844015909091
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.meanFreq...X       |  -0.320817960030303
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.meanFreq...Y       |  -0.0188541701424242
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.meanFreq...Z       |  0.133384465940909
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.std...X       |  0.0392246052818182
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.std...Y       |  -0.0416898280454545
22       |  WALKING_DOWNSTAIRS       |  fBodyAcc.std...Z       |  -0.089511587280303
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.mean...X       |  0.0304658600742424
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.mean...Y       |  -0.15589205069697
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.mean...Z       |  -0.192161470651515
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.meanFreq...X       |  -0.279459498734848
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.meanFreq...Y       |  -0.415252285181818
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.meanFreq...Z       |  -0.303850791740909
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.std...X       |  0.0253806650075758
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.std...Y       |  -0.136536353024242
22       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.std...Z       |  -0.313956924469697
22       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.mean..       |  0.23459631530303
22       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.meanFreq..       |  0.0588039397893939
22       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.std..       |  -0.0313295051
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.mean..       |  0.141816749909091
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.meanFreq..       |  0.0231835700233333
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.std..       |  0.123382998442424
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.mean..       |  -0.238112220033333
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.114269417864394
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.std..       |  -0.327902258059091
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.mean..       |  -0.16449493819697
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.meanFreq..       |  0.230777751833333
22       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.std..       |  -0.34076468530303
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...X       |  -0.256667139
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...Y       |  -0.0974891283030303
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...Z       |  -0.209520194267121
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...X       |  -0.199404950907576
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...Y       |  0.13492701886197
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...Z       |  -0.00364706381363636
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...X       |  -0.392085464469697
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...Y       |  -0.239749744104545
22       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...Z       |  -0.436220374393939
22       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...X       |  0.28353531469697
22       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...Y       |  -0.0184245027181818
22       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...Z       |  -0.101444435645455
22       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...X       |  0.0487110999818182
22       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...Y       |  0.0255592926893939
22       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...Z       |  -0.0243289094462121
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...X       |  0.108383034118182
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...Y       |  -0.0262611602924242
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...Z       |  -0.0192306110121212
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...X       |  0.0764135928795455
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...Y       |  -0.117470556707576
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...Z       |  -0.253181083606061
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerkMag.mean..       |  -0.0549610443989394
22       |  WALKING_DOWNSTAIRS       |  tBodyAccJerkMag.std..       |  0.139287413533333
22       |  WALKING_DOWNSTAIRS       |  tBodyAccMag.mean..       |  0.0647233123121212
22       |  WALKING_DOWNSTAIRS       |  tBodyAccMag.std..       |  0.185840459805606
22       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...X       |  -0.104744447593939
22       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...Y       |  -0.0495957477757576
22       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...Z       |  0.103939561684848
22       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...X       |  -0.357156708957576
22       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...Y       |  -0.178219621428788
22       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...Z       |  -0.329087352151515
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...X       |  -0.0519021148424242
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...Y       |  -0.0390336078181818
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...Z       |  -0.0851724154090909
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...X       |  -0.404565370431818
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...Y       |  -0.237936326391515
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...Z       |  -0.364106235727273
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerkMag.mean..       |  -0.317682693030303
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerkMag.std..       |  -0.253140254681818
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroMag.mean..       |  -0.0971665822469697
22       |  WALKING_DOWNSTAIRS       |  tBodyGyroMag.std..       |  -0.180567025425758
22       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...X       |  0.933703438636364
22       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...Y       |  -0.157842353545455
22       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...Z       |  -0.103868680306364
22       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...X       |  -0.956442352424242
22       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...Y       |  -0.950149768484848
22       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...Z       |  -0.915248820909091
22       |  WALKING_DOWNSTAIRS       |  tGravityAccMag.mean..       |  0.0647233123121212
22       |  WALKING_DOWNSTAIRS       |  tGravityAccMag.std..       |  0.185840459805606
22       |  WALKING_UPSTAIRS       |  angle.X.gravityMean.       |  -0.551384252258065
22       |  WALKING_UPSTAIRS       |  angle.Y.gravityMean.       |  0.258689137096774
22       |  WALKING_UPSTAIRS       |  angle.Z.gravityMean.       |  0.260839410995161
22       |  WALKING_UPSTAIRS       |  angle.tBodyAccJerkMean..gravityMean.       |  -0.00352305055967742
22       |  WALKING_UPSTAIRS       |  angle.tBodyAccMean.gravity.       |  0.0262323273387097
22       |  WALKING_UPSTAIRS       |  angle.tBodyGyroJerkMean.gravityMean.       |  -0.0854490334822581
22       |  WALKING_UPSTAIRS       |  angle.tBodyGyroMean.gravityMean.       |  -0.0131920580645161
22       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...X       |  -0.307444115564516
22       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...Y       |  -0.278042886354839
22       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...Z       |  -0.291919853403226
22       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...X       |  -0.41461477016129
22       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...Y       |  -0.11995924261129
22       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...Z       |  -0.266449301441774
22       |  WALKING_UPSTAIRS       |  fBodyAcc.std...X       |  -0.258680824451613
22       |  WALKING_UPSTAIRS       |  fBodyAcc.std...Y       |  -0.241143093548387
22       |  WALKING_UPSTAIRS       |  fBodyAcc.std...Z       |  -0.0942886724129032
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...X       |  -0.416378964193548
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...Y       |  -0.450416547112903
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...Z       |  -0.563761467419355
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...X       |  -0.348033671022581
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...Y       |  -0.419138252209677
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...Z       |  -0.585670819677419
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...X       |  -0.402791491935484
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...Y       |  -0.451523211225806
22       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...Z       |  -0.625809255806452
22       |  WALKING_UPSTAIRS       |  fBodyAccMag.mean..       |  -0.340261086016129
22       |  WALKING_UPSTAIRS       |  fBodyAccMag.meanFreq..       |  -0.0401123993469355
22       |  WALKING_UPSTAIRS       |  fBodyAccMag.std..       |  -0.421361365
22       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.mean..       |  -0.414690055048387
22       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.meanFreq..       |  0.0875393185145161
22       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.std..       |  -0.492347991451613
22       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.mean..       |  -0.634037820645161
22       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.0937391782258064
22       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.std..       |  -0.684562149032258
22       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.mean..       |  -0.471378309193548
22       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.meanFreq..       |  -0.155502838985016
22       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.std..       |  -0.393781507266129
22       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...X       |  -0.344145756467742
22       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...Y       |  -0.475931426808064
22       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...Z       |  -0.347620125377419
22       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...X       |  -0.316379730645161
22       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...Y       |  -0.0896412223096774
22       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...Z       |  -0.33077378085
22       |  WALKING_UPSTAIRS       |  fBodyGyro.std...X       |  -0.365248126016129
22       |  WALKING_UPSTAIRS       |  fBodyGyro.std...Y       |  -0.462868086670968
22       |  WALKING_UPSTAIRS       |  fBodyGyro.std...Z       |  -0.33986567186129
22       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...X       |  0.25187729833871
22       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...Y       |  -0.0280336412064516
22       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...Z       |  -0.140236783048387
22       |  WALKING_UPSTAIRS       |  tBodyAcc.std...X       |  -0.271607088209677
22       |  WALKING_UPSTAIRS       |  tBodyAcc.std...Y       |  -0.220603348870968
22       |  WALKING_UPSTAIRS       |  tBodyAcc.std...Z       |  -0.11522021113871
22       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...X       |  0.0715460633774194
22       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...Y       |  -0.000651826951612903
22       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...Z       |  -0.0190208374677419
22       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...X       |  -0.382140255806452
22       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...Y       |  -0.432047890951613
22       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...Z       |  -0.595551009032258
22       |  WALKING_UPSTAIRS       |  tBodyAccJerkMag.mean..       |  -0.408836052064516
22       |  WALKING_UPSTAIRS       |  tBodyAccJerkMag.std..       |  -0.444837179677419
22       |  WALKING_UPSTAIRS       |  tBodyAccMag.mean..       |  -0.148031397046774
22       |  WALKING_UPSTAIRS       |  tBodyAccMag.std..       |  -0.322793179354839
22       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...X       |  -0.0661393745887097
22       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...Y       |  -0.0559294723262903
22       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...Z       |  0.12217463883871
22       |  WALKING_UPSTAIRS       |  tBodyGyro.std...X       |  -0.352952948596774
22       |  WALKING_UPSTAIRS       |  tBodyGyro.std...Y       |  -0.464547225980645
22       |  WALKING_UPSTAIRS       |  tBodyGyro.std...Z       |  -0.290192210596774
22       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.mean...X       |  -0.0975633159016129
22       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.mean...Y       |  -0.0381410697983871
